,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology
2590,2035,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
2591,2035,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
2592,2035,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,,0.0002,2e-08,,,0.0002,,1.4893919e-08,0.0002,
2593,2035,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0009,0.0009,,,,,
2594,2035,CARBIDE_PROD,,CO2e_IPPU,,,,0.00099,,,,,,,,,,,,,,
2595,2035,CARBIDE_PROD,,,0.0009,,,,9e-08,9e-08,,,3.3102583e-08,0.0009,9e-08,,,0.0009,,6.7022636e-08,0.0009,
2596,2035,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0281,0.0281,,,,,
2597,2035,CARBONATE,,CO2e_IPPU,,,,0.01165869,,,,,,,,,,,,,,
2598,2035,CARBONATE,,,0.0281,,,,2.81e-06,2.81e-06,,,1.0335362e-06,0.0281,2.81e-06,,,0.0281,,2.0925956e-06,0.0281,
2599,2035,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
2600,2035,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
2601,2035,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,2.2068388e-08,0.0006,6e-08,,,0.0006,,4.4681757e-08,0.0006,
2602,2035,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
2603,2035,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
2604,2035,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,7.3561295e-08,0.002,2e-07,,,0.002,,1.4893919e-07,0.002,
2605,2035,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0466,0.0466,,,,,
2606,2035,GLASS_PROD,,CO2e_IPPU,,,,0.0466,,,,,,,,,,,,,,
2607,2035,GLASS_PROD,,,0.0466,,,,4.66e-06,4.66e-06,,,1.7139782e-06,0.0466,4.66e-06,,,0.0466,,3.4702832e-06,0.0466,
2608,2035,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
2609,2035,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
2610,2035,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,2.3304218e-05,0.6336,6.336e-05,,,0.6336,,4.7183936e-05,0.6336,
2611,2035,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.0024,0.0024,,,,,
2612,2035,LIME_PROD,,CO2e_IPPU,,,,0.0024,,,,,,,,,,,,,,
2613,2035,LIME_PROD,,,99999.0,,,,2.4e-07,2.4e-07,,,8.8273554e-08,99999.0,2.4e-07,,,99999.0,,1.7872703e-07,0.0024,
2614,2035,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0006,0.0006,,,,,
2615,2035,LUBRI_GREASE,,CO2e_IPPU,,,,8.844e-05,,,,,,,,,,,,,,
2616,2035,LUBRI_GREASE,,,0.0006,,,,6e-08,6e-08,,,2.2068388e-08,0.0006,6e-08,,,0.0006,,4.4681757e-08,0.0006,
2617,2035,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.0688,0.0688,,,,,
2618,2035,LUBRI_OILS,,CO2e_IPPU,,,,0.04056448,,,,,,,,,,,,,,
2619,2035,LUBRI_OILS,,,0.0688,,,,6.88e-06,6.88e-06,,,2.5305085e-06,0.0688,6.88e-06,,,0.0688,,5.1235082e-06,0.0688,
2620,2035,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0074,0.0074,,,,,
2621,2035,PARAFFIN,,CO2e_IPPU,,,,0.00436304,,,,,,,,,,,,,,
2622,2035,PARAFFIN,,,0.0074,,,,7.4e-07,7.4e-07,,,2.7217679e-07,0.0074,7.4e-07,,,0.0074,,5.5107501e-07,0.0074,
2623,2035,PROD_CEM,CEM_PROD,,,,,,,,,,,,,2.4647,2.4647,,,,,
2624,2035,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,1.72529
2625,2035,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.73941
2626,2035,PROD_CEM,,,99999.0,,,,0.00024647,0.00024647,,,9.0653262e-05,99999.0,0.00024647,,,99999.0,,0.00018354521,2.4647,
2627,2035,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,1.72529,1.72529,,,,,
2628,2035,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,1.72529
2629,2035,PROD_CLK_TRAD,,CO2e_IPPU,,,,0.89767184,,,,,,,,,,,,,,
2630,2035,PROD_CLK_TRAD,,,99999.0,,,,0.000172529,0.000172529,,,6.3457283e-05,99999.0,0.000172529,,,99999.0,,0.00012848165,1.72529,
2631,2035,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.73941,0.73941,,,,,
2632,2035,RAW_MAT_CEM,,,99999.0,,,,7.3941e-05,7.3941e-05,,,2.7195978e-05,99999.0,7.3941e-05,,,99999.0,,5.5063564e-05,0.73941,
2633,2035,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,1.72529,1.72529,,,,,
2634,2035,RAW_MAT_CLK,,,99999.0,,,,0.000172529,0.000172529,,,6.3457283e-05,99999.0,0.000172529,,,99999.0,,0.00012848165,1.72529,
2635,2035,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0227,0.0227,,,,,
2636,2035,SF6_USE,,CO2e_IPPU,,,,0.00054253,,,,,,,,,,,,,,
2637,2035,SF6_USE,,,0.0227,,,,2.27e-06,2.27e-06,,,8.349207e-07,0.0227,2.27e-06,,,0.0227,,1.6904598e-06,0.0227,
2638,2035,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
2639,2035,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
2640,2035,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,,99999.0,2e-08,,,99999.0,,1.4893919e-08,0.0002,
2641,2035,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0009
2642,2035,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0009,0.0009,,,,,
2643,2035,T5CARBIDE_PRODIPPU,,,99999.0,,,,9e-08,9e-08,,,3.3102583e-08,99999.0,9e-08,,,99999.0,,6.7022636e-08,0.0009,
2644,2035,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0281
2645,2035,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0281,0.0281,,,,,
2646,2035,T5CARBONATEIPPU,,,99999.0,,,,2.81e-06,2.81e-06,,,1.0335362e-06,99999.0,2.81e-06,,,99999.0,,2.0925956e-06,0.0281,
2647,2035,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,2.4647
2648,2035,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,2.4647,2.4647,,,,,
2649,2035,T5CEM_PRODIND,,,99999.0,,,,0.00024647,0.00024647,,,9.0653262e-05,99999.0,0.00024647,,,99999.0,,0.00018354521,2.4647,
2650,2035,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
2651,2035,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
2652,2035,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,2.2068388e-08,99999.0,6e-08,,,99999.0,,4.4681757e-08,0.0006,
2653,2035,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
2654,2035,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
2655,2035,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,7.3561295e-08,99999.0,2e-07,,,99999.0,,1.4893919e-07,0.002,
2656,2035,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0466,0.0466,,,,,
2657,2035,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0466
2658,2035,T5GLASS_PRODIPPU,,,99999.0,,,,4.66e-06,4.66e-06,,,1.7139782e-06,99999.0,4.66e-06,,,99999.0,,3.4702832e-06,0.0466,
2659,2035,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.0024,0.0024,,,,,
2660,2035,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.0024
2661,2035,T5LIME_PRODIPPU,,,99999.0,,,,2.4e-07,2.4e-07,,,8.8273554e-08,99999.0,2.4e-07,,,99999.0,,1.7872703e-07,0.0024,
2662,2035,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0006,0.0006,,,,,
2663,2035,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0006
2664,2035,T5LUBRI_GREASEIPPU,,,99999.0,,,,6e-08,6e-08,,,2.2068388e-08,99999.0,6e-08,,,99999.0,,4.4681757e-08,0.0006,
2665,2035,T5LUBRI_OILSIPPU,E5IPPULUBRI_OILS,,,,,,,,,,,,,0.0688,0.0688,,,,,
2666,2035,T5LUBRI_OILSIPPU,LUBRI_OILS,,,,,,,,,,,,,,,,,,,0.0688
2667,2035,T5LUBRI_OILSIPPU,,,99999.0,,,,6.88e-06,6.88e-06,,,2.5305085e-06,99999.0,6.88e-06,,,99999.0,,5.1235082e-06,0.0688,
2668,2035,T5PARAFFINIPPU,E5IPPUPARAFFIN,,,,,,,,,,,,,0.0074,0.0074,,,,,
2669,2035,T5PARAFFINIPPU,PARAFFIN,,,,,,,,,,,,,,,,,,,0.0074
2670,2035,T5PARAFFINIPPU,,,99999.0,,,,7.4e-07,7.4e-07,,,2.7217679e-07,99999.0,7.4e-07,,,99999.0,,5.5107501e-07,0.0074,
2671,2035,T5REFR_ACIPPU,E5IPPUREFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
2672,2035,T5REFR_ACIPPU,REFR_AC,,,,,,,,,,,,,,,,,,,0.6336
2673,2035,T5REFR_ACIPPU,,,99999.0,,,,6.336e-05,6.336e-05,,,2.3304218e-05,99999.0,6.336e-05,,,99999.0,,4.7183936e-05,0.6336,
2674,2035,T5SF6_USEIPPU,E5IPPUSF6_USE,,,,,,,,,,,,,0.0227,0.0227,,,,,
2675,2035,T5SF6_USEIPPU,SF6_USE,,,,,,,,,,,,,,,,,,,0.0227
2676,2035,T5SF6_USEIPPU,,,99999.0,,,,2.27e-06,2.27e-06,,,8.349207e-07,99999.0,2.27e-06,,,99999.0,,1.6904598e-06,0.0227,
2677,2035,,E5INDCEM_PROD,,,,,,,,2.4647,,,,,,,,,,,
2678,2035,,E5IPPUAEROSOLS,,,,,,,,0.0002,,,,,,,,,,,
2679,2035,,E5IPPUCARBIDE_PROD,,,,,,,,0.0009,,,,,,,,,,,
2680,2035,,E5IPPUCARBONATE,,,,,,,,0.0281,,,,,,,,,,,
2681,2035,,E5IPPUFIRE_PROT,,,,,,,,0.0006,,,,,,,,,,,
2682,2035,,E5IPPUFLUOR_GLASS,,,,,,,,0.002,,,,,,,,,,,
2683,2035,,E5IPPUGLASS_PROD,,,,,,,,0.0466,,,,,,,,,,,
2684,2035,,E5IPPULIME_PROD,,,,,,,,0.0024,,,,,,,,,,,
2685,2035,,E5IPPULUBRI_GREASE,,,,,,,,0.0006,,,,,,,,,,,
2686,2035,,E5IPPULUBRI_OILS,,,,,,,,0.0688,,,,,,,,,,,
2687,2035,,E5IPPUPARAFFIN,,,,,,,,0.0074,,,,,,,,,,,
2688,2035,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
2689,2035,,E5IPPUSF6_USE,,,,,,,,0.0227,,,,,,,,,,,
2690,2035,,,CO2e_IPPU,,1.641279,,,,,,,,,,,,,,,,
2691,2035,,,,,,,,,,,6.5024366e-05,,,,,,,0.00080033889,,,
2692,2035,,,,,,,,,,,2.7867585e-05,,,,,,,0.00080033889,,,
2693,2035,,,,,,,,,,,9.0453476e-08,,,,,,,0.00080033889,,,
2694,2035,,,,,,,,,,,1.756305e-06,,,,,,,0.00080033889,,,
2695,2035,,,,,,,,,,,1.0590594e-06,,,,,,,0.00080033889,,,
2696,2035,,,,,,,,,,,3.3920053e-08,,,,,,,0.00080033889,,,
2697,2035,,,,,,,,,,,2.5929996e-06,,,,,,,0.00080033889,,,
2698,2035,,,,,,,,,,,2.2613369e-08,,,,,,,0.00080033889,,,
2699,2035,,,,,,,,,,,2.7889822e-07,,,,,,,0.00080033889,,,
2700,2035,,,,,,,,,,,2.3879718e-05,,,,,,,0.00080033889,,,
2701,2035,,,,,,,,,,,2.2613369e-08,,,,,,,0.00080033889,,,
2702,2035,,,,,,,,,,,7.5377897e-08,,,,,,,0.00080033889,,,
2703,2035,,,,,,,,,,,8.5553913e-07,,,,,,,0.00080033889,,,
2704,2035,,,,,,,,,,,6.5024366e-05,,,,,,,0.00080033889,,,
2705,2035,,,,,,,,,,,9.2891951e-05,,,,,,,0.00080033889,,,
2706,2035,,,,,,,,,,,9.2891951e-05,,,,,,,0.00080033889,,,
2707,2035,,,,,,,,,,,9.0453476e-08,,,,,,,0.00080033889,,,
2708,2035,,,,,,,,,,,1.756305e-06,,,,,,,0.00080033889,,,
2709,2035,,,,,,,,,,,1.0590594e-06,,,,,,,0.00080033889,,,
2710,2035,,,,,,,,,,,3.3920053e-08,,,,,,,0.00080033889,,,
2711,2035,,,,,,,,,,,2.5929996e-06,,,,,,,0.00080033889,,,
2712,2035,,,,,,,,,,,2.2613369e-08,,,,,,,0.00080033889,,,
2713,2035,,,,,,,,,,,2.7889822e-07,,,,,,,0.00080033889,,,
2714,2035,,,,,,,,,,,2.3879718e-05,,,,,,,0.00080033889,,,
2715,2035,,,,,,,,,,,2.2613369e-08,,,,,,,0.00080033889,,,
2716,2035,,,,,,,,,,,7.5377897e-08,,,,,,,0.00080033889,,,
2717,2035,,,,,,,,,,,8.5553913e-07,,,,,,,0.00080033889,,,
2718,2036,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
2719,2036,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
2720,2036,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,,0.0002,2e-08,,,0.0002,,1.4184685e-08,0.0002,
2721,2036,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0009,0.0009,,,,,
2722,2036,CARBIDE_PROD,,CO2e_IPPU,,,,0.00099,,,,,,,,,,,,,,
2723,2036,CARBIDE_PROD,,,0.0009,,,,9e-08,9e-08,,,3.1526269e-08,0.0009,9e-08,,,0.0009,,6.3831082e-08,0.0009,
2724,2036,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0298,0.0298,,,,,
2725,2036,CARBONATE,,CO2e_IPPU,,,,0.01236402,,,,,,,,,,,,,,
2726,2036,CARBONATE,,,0.0298,,,,2.98e-06,2.98e-06,,,1.0438698e-06,0.0298,2.98e-06,,,0.0298,,2.113518e-06,0.0298,
2727,2036,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
2728,2036,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
2729,2036,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,2.1017513e-08,0.0006,6e-08,,,0.0006,,4.2554055e-08,0.0006,
2730,2036,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
2731,2036,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
2732,2036,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,7.0058376e-08,0.002,2e-07,,,0.002,,1.4184685e-07,0.002,
2733,2036,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0493,0.0493,,,,,
2734,2036,GLASS_PROD,,CO2e_IPPU,,,,0.0493,,,,,,,,,,,,,,
2735,2036,GLASS_PROD,,,0.0493,,,,4.93e-06,4.93e-06,,,1.726939e-06,0.0493,4.93e-06,,,0.0493,,3.4965248e-06,0.0493,
2736,2036,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
2737,2036,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
2738,2036,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,2.2194494e-05,0.6336,6.336e-05,,,0.6336,,4.4937082e-05,0.6336,
2739,2036,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.0025,0.0025,,,,,
2740,2036,LIME_PROD,,CO2e_IPPU,,,,0.0025,,,,,,,,,,,,,,
2741,2036,LIME_PROD,,,99999.0,,,,2.5e-07,2.5e-07,,,8.757297e-08,99999.0,2.5e-07,,,99999.0,,1.7730856e-07,0.0025,
2742,2036,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0006,0.0006,,,,,
2743,2036,LUBRI_GREASE,,CO2e_IPPU,,,,8.844e-05,,,,,,,,,,,,,,
2744,2036,LUBRI_GREASE,,,0.0006,,,,6e-08,6e-08,,,2.1017513e-08,0.0006,6e-08,,,0.0006,,4.2554055e-08,0.0006,
2745,2036,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.0728,0.0728,,,,,
2746,2036,LUBRI_OILS,,CO2e_IPPU,,,,0.04292288,,,,,,,,,,,,,,
2747,2036,LUBRI_OILS,,,0.0728,,,,7.28e-06,7.28e-06,,,2.5501249e-06,0.0728,7.28e-06,,,0.0728,,5.1632253e-06,0.0728,
2748,2036,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0079,0.0079,,,,,
2749,2036,PARAFFIN,,CO2e_IPPU,,,,0.00465784,,,,,,,,,,,,,,
2750,2036,PARAFFIN,,,0.0079,,,,7.9e-07,7.9e-07,,,2.7673059e-07,0.0079,7.9e-07,,,0.0079,,5.6029505e-07,0.0079,
2751,2036,PROD_CEM,CEM_PROD,,,,,,,,,,,,,2.4953,2.4953,,,,,
2752,2036,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,1.74671
2753,2036,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.74859
2754,2036,PROD_CEM,,,99999.0,,,,0.00024953,0.00024953,,,8.7408333e-05,99999.0,0.00024953,,,99999.0,,0.00017697522,2.4953,
2755,2036,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,1.74671,1.74671,,,,,
2756,2036,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,1.74671
2757,2036,PROD_CLK_TRAD,,CO2e_IPPU,,,,0.90881671,,,,,,,,,,,,,,
2758,2036,PROD_CLK_TRAD,,,99999.0,,,,0.000174671,0.000174671,,,6.1185833e-05,99999.0,0.000174671,,,99999.0,,0.00012388265,1.74671,
2759,2036,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.74859,0.74859,,,,,
2760,2036,RAW_MAT_CEM,,,99999.0,,,,7.4859e-05,7.4859e-05,,,2.62225e-05,99999.0,7.4859e-05,,,99999.0,,5.3092566e-05,0.74859,
2761,2036,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,1.74671,1.74671,,,,,
2762,2036,RAW_MAT_CLK,,,99999.0,,,,0.000174671,0.000174671,,,6.1185833e-05,99999.0,0.000174671,,,99999.0,,0.00012388265,1.74671,
2763,2036,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0231,0.0231,,,,,
2764,2036,SF6_USE,,CO2e_IPPU,,,,0.00055209,,,,,,,,,,,,,,
2765,2036,SF6_USE,,,0.0231,,,,2.31e-06,2.31e-06,,,8.0917424e-07,0.0231,2.31e-06,,,0.0231,,1.6383311e-06,0.0231,
2766,2036,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
2767,2036,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
2768,2036,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,,99999.0,2e-08,,,99999.0,,1.4184685e-08,0.0002,
2769,2036,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0009
2770,2036,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0009,0.0009,,,,,
2771,2036,T5CARBIDE_PRODIPPU,,,99999.0,,,,9e-08,9e-08,,,3.1526269e-08,99999.0,9e-08,,,99999.0,,6.3831082e-08,0.0009,
2772,2036,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0298
2773,2036,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0298,0.0298,,,,,
2774,2036,T5CARBONATEIPPU,,,99999.0,,,,2.98e-06,2.98e-06,,,1.0438698e-06,99999.0,2.98e-06,,,99999.0,,2.113518e-06,0.0298,
2775,2036,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,2.4953
2776,2036,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,2.4953,2.4953,,,,,
2777,2036,T5CEM_PRODIND,,,99999.0,,,,0.00024953,0.00024953,,,8.7408333e-05,99999.0,0.00024953,,,99999.0,,0.00017697522,2.4953,
2778,2036,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
2779,2036,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
2780,2036,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,2.1017513e-08,99999.0,6e-08,,,99999.0,,4.2554055e-08,0.0006,
2781,2036,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
2782,2036,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
2783,2036,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,7.0058376e-08,99999.0,2e-07,,,99999.0,,1.4184685e-07,0.002,
2784,2036,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0493,0.0493,,,,,
2785,2036,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0493
2786,2036,T5GLASS_PRODIPPU,,,99999.0,,,,4.93e-06,4.93e-06,,,1.726939e-06,99999.0,4.93e-06,,,99999.0,,3.4965248e-06,0.0493,
2787,2036,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.0025,0.0025,,,,,
2788,2036,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.0025
2789,2036,T5LIME_PRODIPPU,,,99999.0,,,,2.5e-07,2.5e-07,,,8.757297e-08,99999.0,2.5e-07,,,99999.0,,1.7730856e-07,0.0025,
2790,2036,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0006,0.0006,,,,,
2791,2036,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0006
2792,2036,T5LUBRI_GREASEIPPU,,,99999.0,,,,6e-08,6e-08,,,2.1017513e-08,99999.0,6e-08,,,99999.0,,4.2554055e-08,0.0006,
2793,2036,T5LUBRI_OILSIPPU,E5IPPULUBRI_OILS,,,,,,,,,,,,,0.0728,0.0728,,,,,
2794,2036,T5LUBRI_OILSIPPU,LUBRI_OILS,,,,,,,,,,,,,,,,,,,0.0728
2795,2036,T5LUBRI_OILSIPPU,,,99999.0,,,,7.28e-06,7.28e-06,,,2.5501249e-06,99999.0,7.28e-06,,,99999.0,,5.1632253e-06,0.0728,
2796,2036,T5PARAFFINIPPU,E5IPPUPARAFFIN,,,,,,,,,,,,,0.0079,0.0079,,,,,
2797,2036,T5PARAFFINIPPU,PARAFFIN,,,,,,,,,,,,,,,,,,,0.0079
2798,2036,T5PARAFFINIPPU,,,99999.0,,,,7.9e-07,7.9e-07,,,2.7673059e-07,99999.0,7.9e-07,,,99999.0,,5.6029505e-07,0.0079,
2799,2036,T5REFR_ACIPPU,E5IPPUREFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
2800,2036,T5REFR_ACIPPU,REFR_AC,,,,,,,,,,,,,,,,,,,0.6336
2801,2036,T5REFR_ACIPPU,,,99999.0,,,,6.336e-05,6.336e-05,,,2.2194494e-05,99999.0,6.336e-05,,,99999.0,,4.4937082e-05,0.6336,
2802,2036,T5SF6_USEIPPU,E5IPPUSF6_USE,,,,,,,,,,,,,0.0231,0.0231,,,,,
2803,2036,T5SF6_USEIPPU,SF6_USE,,,,,,,,,,,,,,,,,,,0.0231
2804,2036,T5SF6_USEIPPU,,,99999.0,,,,2.31e-06,2.31e-06,,,8.0917424e-07,99999.0,2.31e-06,,,99999.0,,1.6383311e-06,0.0231,
2805,2036,,E5INDCEM_PROD,,,,,,,,2.4953,,,,,,,,,,,
2806,2036,,E5IPPUAEROSOLS,,,,,,,,0.0002,,,,,,,,,,,
2807,2036,,E5IPPUCARBIDE_PROD,,,,,,,,0.0009,,,,,,,,,,,
2808,2036,,E5IPPUCARBONATE,,,,,,,,0.0298,,,,,,,,,,,
2809,2036,,E5IPPUFIRE_PROT,,,,,,,,0.0006,,,,,,,,,,,
2810,2036,,E5IPPUFLUOR_GLASS,,,,,,,,0.002,,,,,,,,,,,
2811,2036,,E5IPPUGLASS_PROD,,,,,,,,0.0493,,,,,,,,,,,
2812,2036,,E5IPPULIME_PROD,,,,,,,,0.0025,,,,,,,,,,,
2813,2036,,E5IPPULUBRI_GREASE,,,,,,,,0.0006,,,,,,,,,,,
2814,2036,,E5IPPULUBRI_OILS,,,,,,,,0.0728,,,,,,,,,,,
2815,2036,,E5IPPUPARAFFIN,,,,,,,,0.0079,,,,,,,,,,,
2816,2036,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
2817,2036,,E5IPPUSF6_USE,,,,,,,,0.0231,,,,,,,,,,,
2818,2036,,,CO2e_IPPU,,1.658592,,,,,,,,,,,,,,,,
2819,2036,,,,,,,,,,,6.2696822e-05,,,,,,,0.00077159083,,,
2820,2036,,,,,,,,,,,2.6870066e-05,,,,,,,0.00077159083,,,
2821,2036,,,,,,,,,,,8.9735591e-08,,,,,,,0.00077159083,,,
2822,2036,,,,,,,,,,,1.7695859e-06,,,,,,,0.00077159083,,,
2823,2036,,,,,,,,,,,1.0696482e-06,,,,,,,0.00077159083,,,
2824,2036,,,,,,,,,,,3.2304813e-08,,,,,,,0.00077159083,,,
2825,2036,,,,,,,,,,,2.6131004e-06,,,,,,,0.00077159083,,,
2826,2036,,,,,,,,,,,2.1536542e-08,,,,,,,0.00077159083,,,
